SKU_NAME,unitem2,keyword,color,day_avg,sum_revenue,discount_avg,tag_price,tagprice_level,dc_rate_level,sum_revenue_level,avg_revenue,avg_revenue_level,material,rate_salezero,sum_salescount,avg_salescount,highavg_salescount,steady,spot,popitem,SKU_CODE,BRAND_NAME
미니멈 웨이브 컷팅 원피스 (MRBAWO4570),미니멈웨이브컷팅원피스,미니  ,블랙 블루 블루 블랙           ,41,0,5,264000,tagprice75_100,dc_rate0_25,sum_revenue0_25,0,avg_revenue0_25,폴리에스터                ,100,0,0,0,기타,기타,기타,MRBAWO4570,MINIMUM
웨이브 컷팅 원피스 MRBAWO4570,웨이브컷팅원피스,기타  ,블랙 블루 블루 블랙           ,283,64152000,13.46600707,264000,tagprice75_100,dc_rate25_50,sum_revenue75_100,226685.5124,avg_revenue75_100,폴리에스터                ,86.21908127,243,0.858657244,34,steady,spot,인기상품,MRBAWO4570,MINIMUM
미니멈 수채화 프린팅 민소매 원피스( MRBAWO5050),미니멈수채화프린팅민소매원피스,프린트 민소매 미니,블랙 멀티칼라 블랙 멀티컬러           ,40,0,5,199000,tagprice50_75,dc_rate0_25,sum_revenue0_25,0,avg_revenue0_25,폴리에스터                ,100,0,0,0,기타,기타,기타,MRBAWO5050,MINIMUM
수채화 프린팅 민소매 원피스 MRBAWO5050,수채화프린팅민소매원피스,프린트 민소매 ,블랙 멀티칼라 블랙 멀티컬러           ,264,19502000,13.75386364,199000,tagprice50_75,dc_rate25_50,sum_revenue50_75,73871.21212,avg_revenue50_75,폴리에스터                ,89.77272727,98,0.371212121,27,기타,spot,기타,MRBAWO5050,MINIMUM
앞지퍼 퍼프원피스(LGOPHG9500),앞지퍼퍼프원피스,기타  ,네이비 그린             ,282,22302000,12.07992908,189000,tagprice50_75,dc_rate25_50,sum_revenue50_75,79085.10638,avg_revenue50_75,폴리에스터                ,95.39007092,118,0.418439716,13,기타,기타,기타,LGOPHG9500,LYNN
소년 원피스 (N173MSE106),소년원피스,기타  ,베이지 머스타드 네이비            ,283,35897400,22.96837456,181300,tagprice50_75,dc_rate75_100,sum_revenue75_100,126845.9364,avg_revenue50_75,레이온 면                ,96.4664311,198,0.699646643,10,기타,기타,기타,N173MSE106,NICECLAUP
카라넥 셔츠형원피스(LGOPHG9400),카라넥셔츠형원피스,카라 셔츠 ,그린 네이비             ,281,21780000,14.573879,132000,tagprice25_50,dc_rate25_50,sum_revenue50_75,77508.8968,avg_revenue50_75,면                ,92.88256228,165,0.587188612,20,기타,spot,기타,LGOPHG9400,LYNN
여성스러운원피스(JH7E0OP12),여성스러운원피스,기타  ,핑크 핑크             ,283,23084000,14.27946996,199000,tagprice50_75,dc_rate25_50,sum_revenue50_75,81568.90459,avg_revenue50_75,나일론 레이온  폴리우레탄  레이온  폴리우레탄             ,95.05300353,116,0.409893993,14,기타,기타,기타,JH7E0OP12,JIGOTT
진주벨트A라인원피스JH7E0OP12,진주벨트라인원피스,벨트  ,핑크 핑크             ,249,11940000,20.72598394,199000,tagprice50_75,dc_rate50_75,sum_revenue50_75,47951.80723,avg_revenue25_50,나일론 레이온  폴리우레탄  레이온  폴리우레탄             ,97.18875502,60,0.240963855,7,기타,기타,기타,JH7E0OP12,JIGOTT
주주 원피스 (N173MSE003),주주원피스,기타  ,와인 스카이블루 와인            ,157,26162500,35.39993631,209300,tagprice50_75,dc_rate75_100,sum_revenue75_100,166640.1274,avg_revenue75_100,면 폴리에스터  폴리우레탄               ,96.17834395,125,0.796178344,6,기타,기타,기타,N173MSE003,NICECLAUP
푸딩 원피스 (N172MSE032),푸딩원피스,기타  ,베이지 베이지 스카이블루            ,154,21823000,15.47896104,139000,tagprice25_50,dc_rate50_75,sum_revenue50_75,141707.7922,avg_revenue75_100,폴리에스터 면  마  폴리에스터              ,94.80519481,157,1.019480519,7,기타,기타,기타,N172MSE032,NICECLAUP
A라인원피스(MA7BOP15M6),라인원피스,기타  ,베이지 카키             ,282,13832000,14.47695035,133000,tagprice25_50,dc_rate25_50,sum_revenue50_75,49049.64539,avg_revenue25_50,0,98.22695035,104,0.368794326,5,기타,기타,기타,MA7BOP15M6,MARIECLAIRE
여성 블랙 레이온 원피스(J205350),여성블랙레이온원피스,기타  ,블랙              ,284,15757560,29.02915493,106470,tagprice0_25,dc_rate75_100,sum_revenue50_75,55484.3662,avg_revenue25_50,레이온                ,95.77464789,148,0.521126761,12,기타,기타,기타,J205350,CALVINKLEINJEANS
반팔벨트포인트원피스(LGOPHG9300),반팔벨트포인트원피스,벨트 포인트 ,베이지 블랙 그레이            ,282,10971000,11.3522695,159000,tagprice25_50,dc_rate25_50,sum_revenue50_75,38904.25532,avg_revenue25_50,폴리우레탄 폴리우레탄                ,98.93617021,69,0.244680851,3,기타,기타,기타,LGOPHG9300,LYNN
카라칠부블라우스(LGBLHH9800),카라칠부블라우스,카라  ,아이보리 네이비             ,283,7828000,11.06978799,76000,tagprice0_25,dc_rate25_50,sum_revenue25_50,27660.77739,avg_revenue25_50,폴리에스터                ,97.87985866,103,0.363957597,6,기타,기타,기타,LGBLHH9800,LYNN
칠부플레어원피스(LGOPHF9200),칠부플레어원피스,플레어  ,아이보리              ,283,27972000,11.9680212,189000,tagprice50_75,dc_rate25_50,sum_revenue75_100,98840.9894,avg_revenue50_75,폴리에스터                ,96.1130742,148,0.522968198,11,기타,기타,기타,LGOPHF9200,LYNN
벨트포인트플레어원피스(mrbawo4320),벨트포인트플레어원피스,플레어 벨트 포인트,그린 핑크베이지 그린 핑크베이지           ,161,5370000,1.683229814,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,33354.03727,avg_revenue25_50,면 나일론  폴리우레탄  폴리에스터              ,99.37888199,30,0.186335404,1,기타,기타,기타,MRBAWO4320,MINIMUM
솔리드 벨티드 원피스 MRBAWO4320,솔리드벨티드원피스,벨트  ,그린 핑크베이지 그린 핑크베이지           ,283,11456000,15.09590106,179000,tagprice25_50,dc_rate50_75,sum_revenue50_75,40480.56537,avg_revenue25_50,면 나일론  폴리우레탄  폴리에스터              ,92.5795053,64,0.22614841,21,기타,spot,기타,MRBAWO4320,MINIMUM
프릴끈벨트기본원피스(mrbowo6980),프릴끈벨트기본원피스,벨트 프릴 기본,멜란지그레이 멜란지그레이 네이비            ,163,2193000,1.533742331,129000,tagprice25_50,dc_rate0_25,sum_revenue0_25,13453.98773,avg_revenue0_25,면 나일론  폴리우레탄  폴리에스터              ,99.38650307,17,0.104294479,1,기타,기타,기타,MRBOWO6980,MINIMUM
모던 리본원피스 MRBOWO6980,모던리본원피스,리본  ,멜란지그레이 멜란지그레이 네이비            ,275,6587200,19.27687273,143200,tagprice25_50,dc_rate50_75,sum_revenue25_50,23953.45455,avg_revenue25_50,면 나일론  폴리우레탄  폴리에스터              ,93.81818182,46,0.167272727,17,기타,기타,기타,MRBOWO6980,MINIMUM
카라벨트포인트프린트원피스(mrbawo3550),카라벨트포인트프린트원피스,프린트 카라 벨트,그린 그린 네이비            ,162,5370000,1.672839506,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,33148.14815,avg_revenue25_50,폴리에스터                ,99.38271605,30,0.185185185,1,기타,기타,기타,MRBAWO3550,MINIMUM
프린팅 벨티드 원피스 MRBAWO3550,프린팅벨티드원피스,프린트 벨트 ,그린 그린 네이비            ,284,13067000,15.02880282,179000,tagprice25_50,dc_rate50_75,sum_revenue50_75,46010.56338,avg_revenue25_50,폴리에스터                ,91.54929577,73,0.257042254,24,기타,spot,기타,MRBAWO3550,MINIMUM
소매리본포인트 원피스(LGOPHG9000),소매리본포인트원피스,리본 포인트 ,네이비              ,284,17407000,15.60658451,169000,tagprice25_50,dc_rate50_75,sum_revenue50_75,61292.25352,avg_revenue50_75,폴리에스터 폴리우레탄                ,93.66197183,103,0.362676056,18,기타,기타,기타,LGOPHG9000,LYNN
라운드넥 바이어스원피스 (LGOPHG9600),라운드넥바이어스원피스,기타  ,블루 그레이 와인            ,283,11448000,11.3570318,159000,tagprice25_50,dc_rate25_50,sum_revenue50_75,40452.29682,avg_revenue25_50,폴리에스터                ,98.23321555,72,0.254416961,5,기타,기타,기타,LGOPHG9600,LYNN
리본포인트벨트원피스(mrbawo4220),리본포인트벨트원피스,리본 벨트 포인트,블루 블루 블랙            ,162,5370000,1.641975309,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,33148.14815,avg_revenue25_50,폴리에스터                ,99.38271605,30,0.185185185,1,기타,기타,기타,MRBAWO4220,MINIMUM
큐빅 장식 원피스 MRBAWO4220,큐빅장식원피스,장식  ,블루 블루 블랙            ,284,24344000,15.06035211,179000,tagprice25_50,dc_rate50_75,sum_revenue50_75,85718.30986,avg_revenue50_75,폴리에스터                ,91.90140845,136,0.478873239,23,기타,spot,기타,MRBAWO4220,MINIMUM
비즈포인트플레어원피스(mrbawo4510),비즈포인트플레어원피스,플레어 포인트 ,블랙 블랙 아이보리            ,163,4296000,1.809815951,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,26355.82822,avg_revenue25_50,폴리에스터                ,99.38650307,24,0.147239264,1,기타,기타,기타,MRBAWO4510,MINIMUM
비딩장식 플레어 원피스 MRBAWO4510,비딩장식플레어원피스,플레어 장식 ,블랙 블랙 아이보리            ,284,11277000,14.63126761,179000,tagprice25_50,dc_rate25_50,sum_revenue50_75,39707.74648,avg_revenue25_50,폴리에스터                ,89.78873239,63,0.221830986,29,기타,spot,기타,MRBAWO4510,MINIMUM
비즈포인트쉬폰숄스타일소매원ㅍ스(mrbawo4390),비즈포인트쉬폰숄스타일소매원스,포인트 쉬폰 ,네이비 핑크 네이비 핑크           ,162,5370000,1.691358025,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,33148.14815,avg_revenue25_50,폴리에스터 나일론                ,99.38271605,30,0.185185185,1,기타,기타,기타,MRBAWO4390,MINIMUM
플라워 쉬폰 배색 원피스 MRBAWO4390,플라워쉬폰배색원피스,플라워 쉬폰 ,네이비 핑크 네이비 핑크           ,284,23449000,15.07795775,179000,tagprice25_50,dc_rate50_75,sum_revenue50_75,82566.90141,avg_revenue50_75,폴리에스터 나일론                ,89.43661972,131,0.461267606,30,기타,spot,기타,MRBAWO4390,MINIMUM
심플쉬폰소매원피스(mrbawo3380),심플쉬폰소매원피스,쉬폰 심플 ,핑크 핑크 네이비            ,161,5370000,1.701863354,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,33354.03727,avg_revenue25_50,폴리에스터                ,99.37888199,30,0.186335404,1,기타,기타,기타,MRBAWO3380,MINIMUM
비즈 로맨틱 원피스 MRBAWO3380,비즈로맨틱원피스,기타  ,핑크 핑크 네이비            ,283,25597000,15.02522968,179000,tagprice25_50,dc_rate50_75,sum_revenue75_100,90448.76325,avg_revenue50_75,폴리에스터                ,89.39929329,143,0.505300353,21,기타,spot,기타,MRBAWO3380,MINIMUM
카라포인트큐티원피스(mrbawo4280),카라포인트큐티원피스,카라 포인트 ,오렌지 네이비 오렌지 네이비           ,163,5370000,1.680981595,179000,tagprice25_50,dc_rate0_25,sum_revenue25_50,32944.78528,avg_revenue25_50,폴리에스터                ,99.38650307,30,0.18404908,1,기타,기타,기타,MRBAWO4280,MINIMUM
비딩 플랫카라 원피스 MRBAWO4280,비딩플랫카라원피스,카라  ,오렌지 네이비 오렌지 네이비           ,284,21301000,14.95471831,179000,tagprice25_50,dc_rate50_75,sum_revenue50_75,75003.52113,avg_revenue50_75,폴리에스터                ,90.14084507,119,0.419014085,28,기타,spot,기타,MRBAWO4280,MINIMUM
미니멈 도트 쉬폰 배색 원피스 (MRBAWO4520),미니멈도트쉬폰배색원피스,도트 쉬폰 미니,블랙              ,41,0,5,179000,tagprice25_50,dc_rate0_25,sum_revenue0_25,0,avg_revenue0_25,폴리에스터 폴리에스터  폴리우레탄  폴리에스터              ,100,0,0,0,기타,기타,기타,MRBAWO4520,MINIMUM
도트 쉬폰 배색 원피스 MRBAWO4520,도트쉬폰배색원피스,도트 쉬폰 ,블랙              ,284,22375000,14.56014085,179000,tagprice25_50,dc_rate25_50,sum_revenue50_75,78785.21127,avg_revenue50_75,폴리에스터 폴리에스터  폴리우레탄  폴리에스터              ,90.14084507,125,0.440140845,28,기타,spot,기타,MRBAWO4520,MINIMUM
미니멈 펀칭 로맨틱 원피스 (MRBAWO5120),미니멈펀칭로맨틱원피스,미니  ,네이비 핑크베이지 네이비 핑크베이지           ,41,0,5,179000,tagprice25_50,dc_rate0_25,sum_revenue0_25,0,avg_revenue0_25,면 폴리에스터  폴리에스터               ,100,0,0,0,기타,기타,기타,MRBAWO5120,MINIMUM
펀칭 로맨틱 원피스 MRBAWO5120,펀칭로맨틱원피스,기타  ,네이비 핑크베이지 네이비 핑크베이지           ,284,29177000,14.775,179000,tagprice25_50,dc_rate50_75,sum_revenue75_100,102735.9155,avg_revenue50_75,면 폴리에스터  폴리에스터               ,92.6056338,163,0.573943662,19,기타,spot,기타,MRBAWO5120,MINIMUM
플레어원피스(LGOPHG9200),플레어원피스,플레어  ,네이비 그린             ,282,10750000,14.45198582,125000,tagprice25_50,dc_rate25_50,sum_revenue50_75,38120.56738,avg_revenue25_50,폴리에스터                ,95.74468085,86,0.304964539,12,기타,기타,기타,LGOPHG9200,LYNN
허리밴딩원피스(LGOPHH98000,허리밴딩원피스,기타  ,아이보리 네이비             ,284,32277000,11.75753521,159000,tagprice25_50,dc_rate25_50,sum_revenue75_100,113651.4085,avg_revenue50_75,폴리에스터                ,95.07042254,203,0.714788732,14,기타,기타,기타,LGOPHH9800,LYNN
라운드 라인 원피스 (SSWOPH21170),라운드라인원피스,기타  ,레드 블랙             ,151,4830000,10.39403974,69000,tagprice0_25,dc_rate25_50,sum_revenue25_50,31986.75497,avg_revenue25_50,면 폴리에스터  폴리우레탄  폴리에스터              ,95.36423841,70,0.463576159,7,기타,기타,기타,SSWOPH21170,SHESMISS
카라 벨트 원피스 (SWWOPH20051),카라벨트원피스,카라 벨트 ,네이비 옐로우             ,281,10500000,9.350533808,250000,tagprice50_75,dc_rate0_25,sum_revenue50_75,37366.54804,avg_revenue25_50,면 나일론  폴리우레탄               ,98.57651246,42,0.149466192,4,기타,기타,기타,SWWOPH20051,SHESMISS
편안한원피스Z6B5D102,편안한원피스,기타  ,네이비얼룩무늬 블랙얼룩무늬 네이비 퍼플 네이비 퍼플         ,284,2240000,3.387323944,70000,tagprice0_25,dc_rate0_25,sum_revenue0_25,7887.323944,avg_revenue0_25,폴리에스터 폴리우레탄                ,99.29577465,32,0.112676056,2,기타,기타,기타,Z6B5D102,JOHANEX
소매프린트펀칭OP(MA7BOP19M6),소매프린트펀칭,프린트  ,곤색              ,281,13082400,16.20708185,142200,tagprice25_50,dc_rate50_75,sum_revenue50_75,46556.58363,avg_revenue25_50,0,97.15302491,92,0.327402135,8,기타,기타,기타,MA7BOP19M6,MARIECLAIRE
A라인 원피스 (J172MSE034),라인원피스,기타  ,블랙 아이보리 핑크            ,283,16206000,7.239010601,219000,tagprice50_75,dc_rate0_25,sum_revenue50_75,57265.01767,avg_revenue50_75,폴리에스터 폴리우레탄                ,95.05300353,74,0.261484099,14,기타,기타,기타,J172MSE034,MOJO.S.PHINE
J172MSE034허리진주원피스,허리진주원피스,기타  ,블랙 아이보리 핑크            ,77,0,10.46,219000,tagprice50_75,dc_rate25_50,sum_revenue0_25,0,avg_revenue0_25,폴리에스터 폴리우레탄                ,100,0,0,0,기타,기타,기타,J172MSE034,MOJO.S.PHINE
레이스 원피스(J7B5D-29),레이스원피스,레이스  ,블루 핑크 다크그레이            ,281,12369000,3.559608541,199500,tagprice50_75,dc_rate0_25,sum_revenue50_75,44017.79359,avg_revenue25_50,레이온 면  나일론  폴리에스터  면             ,98.57651246,62,0.220640569,4,기타,기타,기타,J7B5D29,JOHANEX
꽃프린트원피스(MRCGWO7830),꽃프린트원피스,프린트 플라워 ,아이보리 네이비 네이비 아이보리           ,162,7770000,1.672839506,259000,tagprice50_75,dc_rate0_25,sum_revenue25_50,47962.96296,avg_revenue25_50,폴리에스터                ,99.38271605,30,0.185185185,1,기타,기타,기타,MRCGWO7830,MINIMUM
캐주얼 프린트 원피스 MRCGWO7830,캐주얼프린트원피스,프린트  ,아이보리 네이비 네이비 아이보리           ,239,106708000,30.88610879,259000,tagprice50_75,dc_rate75_100,sum_revenue75_100,446476.9874,avg_revenue75_100,폴리에스터                ,81.17154812,412,1.723849372,36,steady,spot,인기상품,MRCGWO7830,MINIMUM
반팔 박스형 나염원피스(J7B5D-36),반팔박스형나염원피스,기타  ,네이비              ,283,3515400,3.208480565,195300,tagprice50_75,dc_rate0_25,sum_revenue25_50,12421.90813,avg_revenue0_25,면 레이온  폴리에스터               ,99.29328622,18,0.06360424,2,기타,기타,기타,J7B5D36,JOHANEX
여성 원피스(4BFDNF8),여성원피스,기타  ,카키              ,284,32954400,39.84510563,179100,tagprice50_75,dc_rate75_100,sum_revenue75_100,116036.6197,avg_revenue50_75,레이온 폴리에스터                ,96.47887324,184,0.647887324,8,기타,기타,기타,4BFDNF8,CALVINKLEINJEANS
정장 나염 원피스(j7b5d-27),정장나염원피스,정장  ,베이지 블루             ,281,5779900,14.4552669,251300,tagprice50_75,dc_rate25_50,sum_revenue25_50,20569.03915,avg_revenue0_25,폴리에스터 폴리에스터  폴리우레탄               ,97.15302491,23,0.081850534,8,기타,기타,기타,J7B5D27,JOHANEX
박스형 나염원피스(J7B5D-35),박스형나염원피스,기타  ,블랙 베이지 연노랑            ,283,6249600,14.37077739,195300,tagprice50_75,dc_rate25_50,sum_revenue25_50,22083.39223,avg_revenue25_50,면 레이온  폴리에스터               ,98.58657244,32,0.113074205,4,기타,기타,기타,J7B5D35,JOHANEX
